counterfactual_id,event_id,subscription_id,candidate_type,candidate_datetime,recovery_probability_latent,recovered_within_14d,recovered_at,recovered_via,amount_recovered
cfo_SYN006248,evt_SYN001249,sub_SYN00793,plus_3_days,2025-12-06 17:42:00,0.869222,True,2025-12-06 19:51:00,auto_retry,149.83
cfo_SYN006249,evt_SYN001249,sub_SYN00793,month_end_window,2025-12-31 14:00:00,0.911916,False,,none,0.0
cfo_SYN006250,evt_SYN001250,sub_SYN00794,immediate,2026-05-07 03:34:00,0.941017,True,2026-05-08 18:30:00,auto_retry,96.0
cfo_SYN006251,evt_SYN001250,sub_SYN00794,plus_1_day_morning,2026-05-08 11:52:00,0.931814,True,2026-05-09 08:26:00,auto_retry,96.0
cfo_SYN006252,evt_SYN001250,sub_SYN00794,payday_window,2026-05-29 10:00:00,0.879001,False,,none,0.0
cfo_SYN006253,evt_SYN001250,sub_SYN00794,plus_3_days,2026-05-10 12:00:00,0.750978,True,2026-05-11 03:26:00,auto_retry,96.0
cfo_SYN006254,evt_SYN001250,sub_SYN00794,month_end_window,2026-05-31 14:00:00,0.85878,False,,none,0.0
cfo_SYN006255,evt_SYN001251,sub_SYN00795,immediate,2025-09-17 11:21:00,0.98,True,2025-09-18 07:47:00,auto_retry,103.0
cfo_SYN006256,evt_SYN001251,sub_SYN00795,plus_1_day_morning,2025-09-18 11:53:00,0.864693,True,2025-09-20 11:36:00,auto_retry,103.0
cfo_SYN006257,evt_SYN001251,sub_SYN00795,payday_window,2025-09-28 10:00:00,0.975522,True,2025-09-29 19:55:00,auto_retry,103.0
cfo_SYN006258,evt_SYN001251,sub_SYN00795,plus_3_days,2025-09-20 09:43:00,0.897818,True,2025-09-20 19:57:00,customer_self_serve,103.0
cfo_SYN006259,evt_SYN001251,sub_SYN00795,month_end_window,2025-09-30 14:00:00,0.967743,True,2025-10-01 09:22:00,auto_retry,103.0
cfo_SYN006260,evt_SYN001252,sub_SYN00796,immediate,2025-08-06 23:57:00,0.645326,False,,none,0.0
cfo_SYN006261,evt_SYN001252,sub_SYN00796,plus_1_day_morning,2025-08-07 09:45:00,0.924099,True,2025-08-08 10:50:00,customer_self_serve,827.0
cfo_SYN006262,evt_SYN001252,sub_SYN00796,payday_window,2025-08-29 10:00:00,0.939608,False,,none,0.0
cfo_SYN006263,evt_SYN001252,sub_SYN00796,plus_3_days,2025-08-09 14:27:00,0.824163,False,,none,0.0
cfo_SYN006264,evt_SYN001252,sub_SYN00796,month_end_window,2025-08-31 14:00:00,0.974183,False,,none,0.0
cfo_SYN006265,evt_SYN001253,sub_SYN00797,immediate,2026-05-14 11:28:00,0.842716,True,2026-05-18 01:39:00,customer_self_serve,197.0
cfo_SYN006266,evt_SYN001253,sub_SYN00797,plus_1_day_morning,2026-05-15 10:41:00,0.757729,True,2026-05-15 12:44:00,auto_retry,197.0
cfo_SYN006267,evt_SYN001253,sub_SYN00797,payday_window,2026-05-29 10:00:00,0.94432,False,,none,0.0
cfo_SYN006268,evt_SYN001253,sub_SYN00797,plus_3_days,2026-05-17 11:17:00,0.908011,True,2026-05-19 09:01:00,customer_self_serve,197.0
cfo_SYN006269,evt_SYN001253,sub_SYN00797,month_end_window,2026-05-31 14:00:00,0.883577,False,,none,0.0
cfo_SYN006270,evt_SYN001254,sub_SYN00798,immediate,2025-10-14 01:43:00,0.428719,False,,none,0.0
cfo_SYN006271,evt_SYN001254,sub_SYN00798,plus_1_day_morning,2025-10-15 10:22:00,0.650731,True,2025-10-15 18:55:00,auto_retry,92.0
cfo_SYN006272,evt_SYN001254,sub_SYN00798,payday_window,2025-10-29 10:00:00,0.98,False,,none,0.0
cfo_SYN006273,evt_SYN001254,sub_SYN00798,plus_3_days,2025-10-17 18:20:00,0.955932,True,2025-10-19 10:25:00,customer_self_serve,92.0
cfo_SYN006274,evt_SYN001254,sub_SYN00798,month_end_window,2025-10-31 14:00:00,0.8863,False,,none,0.0
cfo_SYN006275,evt_SYN001255,sub_SYN00799,immediate,2026-03-05 13:02:00,0.749381,True,2026-03-06 01:03:00,auto_retry,983.0
cfo_SYN006276,evt_SYN001255,sub_SYN00799,plus_1_day_morning,2026-03-06 09:33:00,0.54499,True,2026-03-15 00:59:00,auto_retry,983.0
cfo_SYN006277,evt_SYN001255,sub_SYN00799,payday_window,2026-03-29 10:00:00,0.84409,False,,none,0.0
cfo_SYN006278,evt_SYN001255,sub_SYN00799,plus_3_days,2026-03-08 15:19:00,0.711272,True,2026-03-08 22:41:00,auto_retry,983.0
cfo_SYN006279,evt_SYN001255,sub_SYN00799,month_end_window,2026-03-31 14:00:00,0.968477,False,,none,0.0
cfo_SYN006280,evt_SYN001256,sub_SYN00799,immediate,2026-04-02 09:34:00,0.822789,True,2026-04-02 14:41:00,auto_retry,983.0
cfo_SYN006281,evt_SYN001256,sub_SYN00799,plus_1_day_morning,2026-04-03 08:46:00,0.95788,True,2026-04-03 09:58:00,auto_retry,983.0
cfo_SYN006282,evt_SYN001256,sub_SYN00799,payday_window,2026-04-03 10:00:00,0.929499,True,2026-04-15 11:19:00,auto_retry,983.0
cfo_SYN006283,evt_SYN001256,sub_SYN00799,plus_3_days,2026-04-05 09:15:00,0.954625,True,2026-04-06 04:03:00,auto_retry,983.0
cfo_SYN006284,evt_SYN001256,sub_SYN00799,month_end_window,2026-04-30 14:00:00,0.965185,False,,none,0.0
cfo_SYN006285,evt_SYN001257,sub_SYN00800,immediate,2026-05-07 09:24:00,0.471543,True,2026-05-16 12:29:00,auto_retry,2950.0
cfo_SYN006286,evt_SYN001257,sub_SYN00800,plus_1_day_morning,2026-05-08 09:37:00,0.933326,True,2026-05-10 20:02:00,auto_retry,2950.0
cfo_SYN006287,evt_SYN001257,sub_SYN00800,payday_window,2026-05-29 10:00:00,0.923772,False,,none,0.0
cfo_SYN006288,evt_SYN001257,sub_SYN00800,plus_3_days,2026-05-10 19:45:00,0.805296,True,2026-05-11 01:48:00,auto_retry,2950.0
cfo_SYN006289,evt_SYN001257,sub_SYN00800,month_end_window,2026-05-31 14:00:00,0.938301,False,,none,0.0
cfo_SYN006290,evt_SYN001258,sub_SYN00800,immediate,2026-06-14 17:17:00,0.716432,True,2026-06-25 04:50:00,auto_retry,2950.0
cfo_SYN006291,evt_SYN001258,sub_SYN00800,plus_1_day_morning,2026-06-15 08:59:00,0.84953,True,2026-06-15 17:22:00,auto_retry,2950.0
cfo_SYN006292,evt_SYN001258,sub_SYN00800,payday_window,2026-06-28 10:00:00,0.875132,True,2026-06-28 16:10:00,customer_self_serve,2950.0
cfo_SYN006293,evt_SYN001258,sub_SYN00800,plus_3_days,2026-06-17 12:37:00,0.865644,True,2026-06-19 12:22:00,auto_retry,2950.0
cfo_SYN006294,evt_SYN001258,sub_SYN00800,month_end_window,2026-06-30 14:00:00,0.931006,False,,none,0.0
cfo_SYN006295,evt_SYN001259,sub_SYN00801,immediate,2025-11-08 11:04:00,0.919679,False,,none,0.0
cfo_SYN006296,evt_SYN001259,sub_SYN00801,plus_1_day_morning,2025-11-09 10:06:00,0.978387,True,2025-11-12 23:27:00,auto_retry,760.0
cfo_SYN006297,evt_SYN001259,sub_SYN00801,payday_window,2025-11-28 10:00:00,0.967143,False,,none,0.0
cfo_SYN006298,evt_SYN001259,sub_SYN00801,plus_3_days,2025-11-11 11:59:00,0.875411,True,2025-11-14 06:39:00,auto_retry,760.0
cfo_SYN006299,evt_SYN001259,sub_SYN00801,month_end_window,2025-11-30 14:00:00,0.955735,False,,none,0.0
cfo_SYN006300,evt_SYN001260,sub_SYN00802,immediate,2025-07-31 08:32:00,0.32395,True,2025-07-31 16:29:00,customer_self_serve,358.0
cfo_SYN006301,evt_SYN001260,sub_SYN00802,plus_1_day_morning,2025-08-01 10:26:00,0.737813,True,2025-08-04 02:34:00,auto_retry,358.0
cfo_SYN006302,evt_SYN001260,sub_SYN00802,payday_window,2025-08-01 10:00:00,0.61968,True,2025-08-09 16:26:00,auto_retry,358.0
cfo_SYN006303,evt_SYN001260,sub_SYN00802,plus_3_days,2025-08-03 19:43:00,0.330623,False,,none,0.0
cfo_SYN006304,evt_SYN001260,sub_SYN00802,month_end_window,2025-08-31 14:00:00,0.694908,False,,none,0.0
cfo_SYN006305,evt_SYN001261,sub_SYN00802,immediate,2025-08-11 04:57:00,0.097362,False,,none,0.0
cfo_SYN006306,evt_SYN001261,sub_SYN00802,plus_1_day_morning,2025-08-12 11:57:00,0.385809,False,,none,0.0
cfo_SYN006307,evt_SYN001261,sub_SYN00802,payday_window,2025-08-29 10:00:00,0.719188,False,,none,0.0
cfo_SYN006308,evt_SYN001261,sub_SYN00802,plus_3_days,2025-08-14 18:39:00,0.363075,False,,none,0.0
cfo_SYN006309,evt_SYN001261,sub_SYN00802,month_end_window,2025-08-31 14:00:00,0.486707,False,,none,0.0
cfo_SYN006310,evt_SYN001262,sub_SYN00803,immediate,2025-09-20 12:10:00,0.339349,False,,none,0.0
cfo_SYN006311,evt_SYN001262,sub_SYN00803,plus_1_day_morning,2025-09-21 09:09:00,0.73798,True,2025-09-22 05:17:00,auto_retry,468.0
cfo_SYN006312,evt_SYN001262,sub_SYN00803,payday_window,2025-09-28 10:00:00,0.881539,True,2025-09-30 01:40:00,auto_retry,468.0
cfo_SYN006313,evt_SYN001262,sub_SYN00803,plus_3_days,2025-09-23 17:20:00,0.979436,True,2025-09-24 23:49:00,customer_self_serve,468.0
cfo_SYN006314,evt_SYN001262,sub_SYN00803,month_end_window,2025-09-30 14:00:00,0.963307,True,2025-10-01 20:11:00,auto_retry,468.0
cfo_SYN006315,evt_SYN001263,sub_SYN00803,immediate,2025-10-23 23:30:00,0.644293,False,,none,0.0
cfo_SYN006316,evt_SYN001263,sub_SYN00803,plus_1_day_morning,2025-10-24 10:33:00,0.920758,True,2025-11-06 22:24:00,auto_retry,468.0
cfo_SYN006317,evt_SYN001263,sub_SYN00803,payday_window,2025-10-29 10:00:00,0.817177,False,,none,0.0
cfo_SYN006318,evt_SYN001263,sub_SYN00803,plus_3_days,2025-10-26 11:22:00,0.971511,True,2025-10-28 00:17:00,auto_retry,468.0
cfo_SYN006319,evt_SYN001263,sub_SYN00803,month_end_window,2025-10-31 14:00:00,0.951071,True,2025-11-02 21:10:00,customer_self_serve,468.0
cfo_SYN006320,evt_SYN001264,sub_SYN00804,immediate,2025-02-09 05:38:00,0.65611,True,2025-02-10 02:40:00,customer_self_serve,303.0
cfo_SYN006321,evt_SYN001264,sub_SYN00804,plus_1_day_morning,2025-02-10 11:00:00,0.927358,True,2025-02-18 00:15:00,auto_retry,303.0
cfo_SYN006322,evt_SYN001264,sub_SYN00804,payday_window,2025-02-26 10:00:00,0.944271,False,,none,0.0
cfo_SYN006323,evt_SYN001264,sub_SYN00804,plus_3_days,2025-02-12 17:04:00,0.909514,False,,none,0.0
cfo_SYN006324,evt_SYN001264,sub_SYN00804,month_end_window,2025-02-28 14:00:00,0.925817,False,,none,0.0
cfo_SYN006325,evt_SYN001265,sub_SYN00805,immediate,2025-10-12 15:34:00,0.867211,True,2025-10-17 12:20:00,auto_retry,112.0
cfo_SYN006326,evt_SYN001265,sub_SYN00805,plus_1_day_morning,2025-10-13 08:14:00,0.881506,True,2025-10-13 23:38:00,customer_self_serve,112.0
cfo_SYN006327,evt_SYN001265,sub_SYN00805,payday_window,2025-10-29 10:00:00,0.825184,False,,none,0.0
cfo_SYN006328,evt_SYN001265,sub_SYN00805,plus_3_days,2025-10-15 13:59:00,0.809477,False,,none,0.0
cfo_SYN006329,evt_SYN001265,sub_SYN00805,month_end_window,2025-10-31 14:00:00,0.938149,False,,none,0.0
cfo_SYN006330,evt_SYN001266,sub_SYN00806,immediate,2025-12-10 19:32:00,0.733073,True,2025-12-18 03:49:00,auto_retry,452.0
cfo_SYN006331,evt_SYN001266,sub_SYN00806,plus_1_day_morning,2025-12-11 11:15:00,0.485123,False,,none,0.0
cfo_SYN006332,evt_SYN001266,sub_SYN00806,payday_window,2025-12-29 10:00:00,0.696713,False,,none,0.0
cfo_SYN006333,evt_SYN001266,sub_SYN00806,plus_3_days,2025-12-13 13:31:00,0.77617,False,,none,0.0
cfo_SYN006334,evt_SYN001266,sub_SYN00806,month_end_window,2025-12-31 14:00:00,0.972442,False,,none,0.0
cfo_SYN006335,evt_SYN001267,sub_SYN00807,immediate,2025-01-24 01:43:00,0.904348,False,,none,0.0
cfo_SYN006336,evt_SYN001267,sub_SYN00807,plus_1_day_morning,2025-01-25 08:20:00,0.949279,True,2025-01-29 11:47:00,auto_retry,316.0
cfo_SYN006337,evt_SYN001267,sub_SYN00807,payday_window,2025-01-29 10:00:00,0.94927,True,2025-01-29 14:49:00,auto_retry,316.0
cfo_SYN006338,evt_SYN001267,sub_SYN00807,plus_3_days,2025-01-27 17:06:00,0.840372,False,,none,0.0
cfo_SYN006339,evt_SYN001267,sub_SYN00807,month_end_window,2025-01-31 14:00:00,0.961137,True,2025-01-31 16:38:00,auto_retry,316.0
cfo_SYN006340,evt_SYN001268,sub_SYN00808,immediate,2026-06-19 08:33:00,0.594267,False,,none,0.0
cfo_SYN006341,evt_SYN001268,sub_SYN00808,plus_1_day_morning,2026-06-20 10:16:00,0.516138,True,2026-06-20 23:37:00,auto_retry,435.0
cfo_SYN006342,evt_SYN001268,sub_SYN00808,payday_window,2026-06-28 10:00:00,0.912107,True,2026-06-28 21:57:00,auto_retry,435.0
cfo_SYN006343,evt_SYN001268,sub_SYN00808,plus_3_days,2026-06-22 10:33:00,0.862607,True,2026-06-25 17:01:00,auto_retry,435.0
cfo_SYN006344,evt_SYN001268,sub_SYN00808,month_end_window,2026-06-30 14:00:00,0.953503,True,2026-07-03 06:54:00,customer_self_serve,435.0
cfo_SYN006345,evt_SYN001269,sub_SYN00809,immediate,2025-01-30 08:13:00,0.046067,True,2025-02-06 04:43:00,customer_self_serve,948.0
cfo_SYN006346,evt_SYN001269,sub_SYN00809,plus_1_day_morning,2025-01-31 08:40:00,0.053808,False,,none,0.0
cfo_SYN006347,evt_SYN001269,sub_SYN00809,payday_window,2025-01-31 10:00:00,0.354714,False,,none,0.0
cfo_SYN006348,evt_SYN001269,sub_SYN00809,plus_3_days,2025-02-02 18:27:00,0.133772,True,2025-02-13 07:19:00,customer_self_serve,948.0
cfo_SYN006349,evt_SYN001269,sub_SYN00809,month_end_window,2025-01-31 14:00:00,0.179376,True,2025-02-13 07:19:00,customer_self_serve,948.0
cfo_SYN006350,evt_SYN001270,sub_SYN00810,immediate,2026-02-27 02:22:00,0.784315,True,2026-03-04 05:14:00,auto_retry,4041.0
cfo_SYN006351,evt_SYN001270,sub_SYN00810,plus_1_day_morning,2026-02-28 11:23:00,0.863117,True,2026-02-28 12:55:00,customer_self_serve,4041.0
cfo_SYN006352,evt_SYN001270,sub_SYN00810,payday_window,2026-02-28 10:00:00,0.931271,True,2026-03-02 07:48:00,customer_self_serve,3557.88
cfo_SYN006353,evt_SYN001270,sub_SYN00810,plus_3_days,2026-03-02 11:50:00,0.85019,True,2026-03-06 07:02:00,customer_self_serve,4041.0
cfo_SYN006354,evt_SYN001270,sub_SYN00810,month_end_window,2026-02-28 14:00:00,0.800466,True,2026-03-05 18:01:00,auto_retry,4041.0
cfo_SYN006355,evt_SYN001271,sub_SYN00811,immediate,2026-02-19 14:52:00,0.895313,False,,none,0.0
cfo_SYN006356,evt_SYN001271,sub_SYN00811,plus_1_day_morning,2026-02-20 11:54:00,0.966052,True,2026-02-21 14:22:00,auto_retry,155.0
cfo_SYN006357,evt_SYN001271,sub_SYN00811,payday_window,2026-02-26 10:00:00,0.900253,True,2026-02-27 00:32:00,auto_retry,155.0
cfo_SYN006358,evt_SYN001271,sub_SYN00811,plus_3_days,2026-02-22 17:21:00,0.812905,False,,none,0.0
cfo_SYN006359,evt_SYN001271,sub_SYN00811,month_end_window,2026-02-28 14:00:00,0.929843,True,2026-03-05 13:47:00,auto_retry,142.05
cfo_SYN006360,evt_SYN001272,sub_SYN00812,immediate,2026-05-29 10:20:00,0.275914,False,,none,0.0
cfo_SYN006361,evt_SYN001272,sub_SYN00812,plus_1_day_morning,2026-05-30 09:45:00,0.031979,False,,none,0.0
cfo_SYN006362,evt_SYN001272,sub_SYN00812,payday_window,2026-05-30 10:00:00,0.08796,False,,none,0.0
cfo_SYN006363,evt_SYN001272,sub_SYN00812,plus_3_days,2026-06-01 19:43:00,0.138833,False,,none,0.0
cfo_SYN006364,evt_SYN001272,sub_SYN00812,month_end_window,2026-05-31 14:00:00,0.075053,False,,none,0.0
cfo_SYN006365,evt_SYN001273,sub_SYN00813,immediate,2026-04-26 06:26:00,0.724091,True,2026-04-27 09:58:00,auto_retry,91.0
cfo_SYN006366,evt_SYN001273,sub_SYN00813,plus_1_day_morning,2026-04-27 11:51:00,0.856787,False,,none,0.0
cfo_SYN006367,evt_SYN001273,sub_SYN00813,payday_window,2026-04-28 10:00:00,0.934096,True,2026-04-30 07:47:00,auto_retry,91.0
cfo_SYN006368,evt_SYN001273,sub_SYN00813,plus_3_days,2026-04-29 11:56:00,0.98,True,2026-05-02 02:47:00,auto_retry,91.0
cfo_SYN006369,evt_SYN001273,sub_SYN00813,month_end_window,2026-04-30 14:00:00,0.947291,True,2026-05-05 12:48:00,auto_retry,91.0
cfo_SYN006370,evt_SYN001274,sub_SYN00814,immediate,2026-03-18 16:48:00,0.804311,False,,none,0.0
cfo_SYN006371,evt_SYN001274,sub_SYN00814,plus_1_day_morning,2026-03-19 09:17:00,0.920915,False,,none,0.0
cfo_SYN006372,evt_SYN001274,sub_SYN00814,payday_window,2026-03-29 10:00:00,0.966419,True,2026-03-31 19:39:00,customer_self_serve,445.0
cfo_SYN006373,evt_SYN001274,sub_SYN00814,plus_3_days,2026-03-21 17:23:00,0.826199,True,2026-03-23 04:41:00,auto_retry,445.0
cfo_SYN006374,evt_SYN001274,sub_SYN00814,month_end_window,2026-03-31 14:00:00,0.843882,True,2026-04-01 10:32:00,auto_retry,445.0
cfo_SYN006375,evt_SYN001275,sub_SYN00815,immediate,2026-03-09 03:07:00,0.106121,False,,none,0.0
cfo_SYN006376,evt_SYN001275,sub_SYN00815,plus_1_day_morning,2026-03-10 09:59:00,0.478062,False,,none,0.0
cfo_SYN006377,evt_SYN001275,sub_SYN00815,payday_window,2026-03-29 10:00:00,0.732144,False,,none,0.0
cfo_SYN006378,evt_SYN001275,sub_SYN00815,plus_3_days,2026-03-12 10:35:00,0.49941,True,2026-03-20 08:08:00,customer_self_serve,127.0
cfo_SYN006379,evt_SYN001275,sub_SYN00815,month_end_window,2026-03-31 14:00:00,0.665743,False,,none,0.0
cfo_SYN006380,evt_SYN001276,sub_SYN00815,immediate,2026-03-28 23:17:00,0.35181,True,2026-04-05 01:27:00,customer_self_serve,127.0
cfo_SYN006381,evt_SYN001276,sub_SYN00815,plus_1_day_morning,2026-03-29 11:56:00,0.449088,False,,none,0.0
cfo_SYN006382,evt_SYN001276,sub_SYN00815,payday_window,2026-03-29 10:00:00,0.729687,True,2026-03-31 03:21:00,customer_self_serve,127.0
cfo_SYN006383,evt_SYN001276,sub_SYN00815,plus_3_days,2026-03-31 12:54:00,0.660507,True,2026-03-31 22:39:00,customer_self_serve,127.0
cfo_SYN006384,evt_SYN001276,sub_SYN00815,month_end_window,2026-03-31 14:00:00,0.695707,False,,none,0.0
cfo_SYN006385,evt_SYN001277,sub_SYN00815,immediate,2026-04-23 23:02:00,0.520303,False,,none,0.0
cfo_SYN006386,evt_SYN001277,sub_SYN00815,plus_1_day_morning,2026-04-24 08:46:00,0.670049,False,,none,0.0
cfo_SYN006387,evt_SYN001277,sub_SYN00815,payday_window,2026-04-28 10:00:00,0.407062,False,,none,0.0
cfo_SYN006388,evt_SYN001277,sub_SYN00815,plus_3_days,2026-04-26 15:58:00,0.598582,False,,none,0.0
cfo_SYN006389,evt_SYN001277,sub_SYN00815,month_end_window,2026-04-30 14:00:00,0.701041,False,,none,0.0
cfo_SYN006390,evt_SYN001278,sub_SYN00816,immediate,2026-05-08 19:13:00,0.272269,False,,none,0.0
cfo_SYN006391,evt_SYN001278,sub_SYN00816,plus_1_day_morning,2026-05-09 09:10:00,0.380019,True,2026-05-20 17:02:00,customer_self_serve,172.0
cfo_SYN006392,evt_SYN001278,sub_SYN00816,payday_window,2026-05-29 10:00:00,0.699447,False,,none,0.0
cfo_SYN006393,evt_SYN001278,sub_SYN00816,plus_3_days,2026-05-11 09:42:00,0.754276,True,2026-05-22 18:16:00,customer_self_serve,172.0
cfo_SYN006394,evt_SYN001278,sub_SYN00816,month_end_window,2026-05-31 14:00:00,0.579091,False,,none,0.0
cfo_SYN006395,evt_SYN001279,sub_SYN00816,immediate,2026-05-29 11:23:00,0.595641,True,2026-06-02 08:38:00,customer_self_serve,172.0
cfo_SYN006396,evt_SYN001279,sub_SYN00816,plus_1_day_morning,2026-05-30 10:36:00,0.749237,True,2026-06-01 01:42:00,customer_self_serve,172.0
cfo_SYN006397,evt_SYN001279,sub_SYN00816,payday_window,2026-05-30 10:00:00,0.224557,False,,none,0.0
cfo_SYN006398,evt_SYN001279,sub_SYN00816,plus_3_days,2026-06-01 09:01:00,0.333721,True,2026-06-02 09:53:00,customer_self_serve,172.0
cfo_SYN006399,evt_SYN001279,sub_SYN00816,month_end_window,2026-05-31 14:00:00,0.659611,False,,none,0.0
cfo_SYN006400,evt_SYN001280,sub_SYN00817,immediate,2026-06-19 17:06:00,0.731139,True,2026-06-26 20:23:00,auto_retry,854.0
cfo_SYN006401,evt_SYN001280,sub_SYN00817,plus_1_day_morning,2026-06-20 10:25:00,0.806295,True,2026-06-22 20:36:00,auto_retry,854.0
cfo_SYN006402,evt_SYN001280,sub_SYN00817,payday_window,2026-06-28 10:00:00,0.956075,True,2026-06-29 23:09:00,auto_retry,854.0
cfo_SYN006403,evt_SYN001280,sub_SYN00817,plus_3_days,2026-06-22 19:19:00,0.894971,True,2026-06-27 17:46:00,auto_retry,854.0
cfo_SYN006404,evt_SYN001280,sub_SYN00817,month_end_window,2026-06-30 14:00:00,0.956906,True,2026-07-03 16:04:00,customer_self_serve,854.0
cfo_SYN006405,evt_SYN001281,sub_SYN00817,immediate,2026-07-24 06:36:00,0.66783,False,,none,0.0
cfo_SYN006406,evt_SYN001281,sub_SYN00817,plus_1_day_morning,2026-07-25 09:19:00,0.677528,False,,none,0.0
cfo_SYN006407,evt_SYN001281,sub_SYN00817,payday_window,2026-07-29 10:00:00,0.524567,True,2026-08-03 07:12:00,customer_self_serve,854.0
cfo_SYN006408,evt_SYN001281,sub_SYN00817,plus_3_days,2026-07-27 12:46:00,0.946212,True,2026-07-29 13:21:00,customer_self_serve,854.0
cfo_SYN006409,evt_SYN001281,sub_SYN00817,month_end_window,2026-07-31 14:00:00,0.965563,True,2026-08-07 00:17:00,auto_retry,854.0
cfo_SYN006410,evt_SYN001282,sub_SYN00818,immediate,2026-03-21 15:39:00,0.155162,False,,none,0.0
cfo_SYN006411,evt_SYN001282,sub_SYN00818,plus_1_day_morning,2026-03-22 09:06:00,0.891185,True,2026-03-29 05:23:00,customer_self_serve,323.0
cfo_SYN006412,evt_SYN001282,sub_SYN00818,payday_window,2026-03-29 10:00:00,0.96079,True,2026-03-30 09:42:00,customer_self_serve,323.0
cfo_SYN006413,evt_SYN001282,sub_SYN00818,plus_3_days,2026-03-24 13:11:00,0.962085,True,2026-03-27 15:02:00,customer_self_serve,323.0
cfo_SYN006414,evt_SYN001282,sub_SYN00818,month_end_window,2026-03-31 14:00:00,0.98,True,2026-04-04 00:08:00,customer_self_serve,323.0
cfo_SYN006415,evt_SYN001283,sub_SYN00818,immediate,2026-04-16 15:35:00,0.774829,True,2026-04-23 15:17:00,auto_retry,295.12
cfo_SYN006416,evt_SYN001283,sub_SYN00818,plus_1_day_morning,2026-04-17 11:16:00,0.922686,True,2026-04-19 02:19:00,customer_self_serve,323.0
cfo_SYN006417,evt_SYN001283,sub_SYN00818,payday_window,2026-04-28 10:00:00,0.970944,True,2026-04-30 14:03:00,customer_self_serve,323.0
cfo_SYN006418,evt_SYN001283,sub_SYN00818,plus_3_days,2026-04-19 19:25:00,0.891638,False,,none,0.0
cfo_SYN006419,evt_SYN001283,sub_SYN00818,month_end_window,2026-04-30 14:00:00,0.98,False,,none,0.0
cfo_SYN006420,evt_SYN001284,sub_SYN00819,immediate,2026-01-05 11:54:00,0.841992,True,2026-01-06 12:24:00,auto_retry,1100.0
cfo_SYN006421,evt_SYN001284,sub_SYN00819,plus_1_day_morning,2026-01-06 08:51:00,0.946446,True,2026-01-07 01:26:00,auto_retry,1100.0
cfo_SYN006422,evt_SYN001284,sub_SYN00819,payday_window,2026-01-29 10:00:00,0.942204,False,,none,0.0
cfo_SYN006423,evt_SYN001284,sub_SYN00819,plus_3_days,2026-01-08 10:21:00,0.900928,True,2026-01-09 08:12:00,auto_retry,1100.0
cfo_SYN006424,evt_SYN001284,sub_SYN00819,month_end_window,2026-01-31 14:00:00,0.885517,False,,none,0.0
cfo_SYN006425,evt_SYN001285,sub_SYN00820,immediate,2025-04-27 01:42:00,0.962212,True,2025-05-05 00:32:00,customer_self_serve,123.0
cfo_SYN006426,evt_SYN001285,sub_SYN00820,plus_1_day_morning,2025-04-28 08:57:00,0.851598,True,2025-04-28 10:12:00,customer_self_serve,123.0
cfo_SYN006427,evt_SYN001285,sub_SYN00820,payday_window,2025-04-28 10:00:00,0.948976,True,2025-05-01 03:33:00,auto_retry,123.0
cfo_SYN006428,evt_SYN001285,sub_SYN00820,plus_3_days,2025-04-30 12:25:00,0.945177,True,2025-05-03 09:57:00,auto_retry,123.0
cfo_SYN006429,evt_SYN001285,sub_SYN00820,month_end_window,2025-04-30 14:00:00,0.911838,True,2025-04-30 19:51:00,auto_retry,123.0
cfo_SYN006430,evt_SYN001286,sub_SYN00821,immediate,2025-11-16 06:41:00,0.267165,True,2025-11-23 08:14:00,auto_retry,197.0
cfo_SYN006431,evt_SYN001286,sub_SYN00821,plus_1_day_morning,2025-11-17 10:10:00,0.782705,False,,none,0.0
cfo_SYN006432,evt_SYN001286,sub_SYN00821,payday_window,2025-11-28 10:00:00,0.954665,True,2025-11-30 06:35:00,auto_retry,197.0
cfo_SYN006433,evt_SYN001286,sub_SYN00821,plus_3_days,2025-11-19 12:55:00,0.581977,False,,none,0.0
cfo_SYN006434,evt_SYN001286,sub_SYN00821,month_end_window,2025-11-30 14:00:00,0.932669,False,,none,0.0
cfo_SYN006435,evt_SYN001287,sub_SYN00821,immediate,2025-12-17 05:54:00,0.80419,True,2025-12-26 21:46:00,auto_retry,197.0
cfo_SYN006436,evt_SYN001287,sub_SYN00821,plus_1_day_morning,2025-12-18 08:37:00,0.560903,True,2025-12-19 02:11:00,customer_self_serve,197.0
cfo_SYN006437,evt_SYN001287,sub_SYN00821,payday_window,2025-12-29 10:00:00,0.83835,True,2025-12-30 19:15:00,auto_retry,177.49
cfo_SYN006438,evt_SYN001287,sub_SYN00821,plus_3_days,2025-12-20 17:57:00,0.912677,True,2025-12-31 04:10:00,auto_retry,197.0
cfo_SYN006439,evt_SYN001287,sub_SYN00821,month_end_window,2025-12-31 14:00:00,0.98,False,,none,0.0
cfo_SYN006440,evt_SYN001288,sub_SYN00822,immediate,2026-03-23 16:57:00,0.973014,True,2026-03-23 21:05:00,auto_retry,363.0
cfo_SYN006441,evt_SYN001288,sub_SYN00822,plus_1_day_morning,2026-03-24 09:14:00,0.931805,True,2026-03-25 11:42:00,auto_retry,363.0
cfo_SYN006442,evt_SYN001288,sub_SYN00822,payday_window,2026-03-29 10:00:00,0.974527,True,2026-03-29 13:42:00,auto_retry,363.0
