retry_candidate_id,event_id,subscription_id,candidate_type,candidate_datetime,offset_hours_from_failure,day_of_week,is_payday_aligned,is_month_end_aligned
rtc_SYN000459,evt_SYN000091,sub_SYN00053,month_end_window,2025-08-31 18:00:00,605.72,Sunday,True,True
rtc_SYN000460,evt_SYN000092,sub_SYN00054,immediate,2026-05-08 01:16:00,1.52,Friday,False,False
rtc_SYN000461,evt_SYN000092,sub_SYN00054,plus_1_day_morning,2026-05-08 09:56:00,10.18,Friday,False,False
rtc_SYN000462,evt_SYN000092,sub_SYN00054,payday_window,2026-05-29 10:00:00,514.25,Friday,True,False
rtc_SYN000463,evt_SYN000092,sub_SYN00054,plus_3_days,2026-05-10 09:07:00,57.37,Sunday,False,False
rtc_SYN000464,evt_SYN000092,sub_SYN00054,month_end_window,2026-05-31 18:00:00,570.25,Sunday,True,True
rtc_SYN000465,evt_SYN000093,sub_SYN00055,immediate,2025-11-04 08:47:00,0.12,Tuesday,True,False
rtc_SYN000466,evt_SYN000093,sub_SYN00055,plus_1_day_morning,2025-11-05 11:10:00,26.5,Wednesday,False,False
rtc_SYN000467,evt_SYN000093,sub_SYN00055,payday_window,2025-11-28 10:00:00,577.33,Friday,True,False
rtc_SYN000468,evt_SYN000093,sub_SYN00055,plus_3_days,2025-11-07 15:48:00,79.13,Friday,False,False
rtc_SYN000469,evt_SYN000093,sub_SYN00055,month_end_window,2025-11-30 18:00:00,633.33,Sunday,True,True
rtc_SYN000470,evt_SYN000094,sub_SYN00055,immediate,2025-11-17 21:29:00,1.55,Monday,False,False
rtc_SYN000471,evt_SYN000094,sub_SYN00055,plus_1_day_morning,2025-11-18 11:03:00,15.12,Tuesday,False,False
rtc_SYN000472,evt_SYN000094,sub_SYN00055,payday_window,2025-11-28 10:00:00,254.07,Friday,True,False
rtc_SYN000473,evt_SYN000094,sub_SYN00055,plus_3_days,2025-11-20 13:30:00,65.57,Thursday,False,False
rtc_SYN000474,evt_SYN000094,sub_SYN00055,month_end_window,2025-11-30 18:00:00,310.07,Sunday,True,True
rtc_SYN000475,evt_SYN000095,sub_SYN00055,immediate,2025-12-04 14:06:00,1.42,Thursday,True,False
rtc_SYN000476,evt_SYN000095,sub_SYN00055,plus_1_day_morning,2025-12-05 10:33:00,21.87,Friday,False,False
rtc_SYN000477,evt_SYN000095,sub_SYN00055,payday_window,2025-12-29 10:00:00,597.32,Monday,True,False
rtc_SYN000478,evt_SYN000095,sub_SYN00055,plus_3_days,2025-12-07 12:06:00,71.42,Sunday,False,False
rtc_SYN000479,evt_SYN000095,sub_SYN00055,month_end_window,2025-12-31 18:00:00,653.32,Wednesday,True,True
rtc_SYN000480,evt_SYN000096,sub_SYN00056,immediate,2025-06-18 13:01:00,0.9,Wednesday,False,False
rtc_SYN000481,evt_SYN000096,sub_SYN00056,plus_1_day_morning,2025-06-19 09:33:00,21.43,Thursday,False,False
rtc_SYN000482,evt_SYN000096,sub_SYN00056,payday_window,2025-06-28 10:00:00,237.88,Saturday,True,False
rtc_SYN000483,evt_SYN000096,sub_SYN00056,plus_3_days,2025-06-21 17:33:00,77.43,Saturday,False,False
rtc_SYN000484,evt_SYN000096,sub_SYN00056,month_end_window,2025-06-30 18:00:00,293.88,Monday,True,True
rtc_SYN000485,evt_SYN000097,sub_SYN00056,immediate,2025-10-27 02:55:00,1.2,Monday,False,False
rtc_SYN000486,evt_SYN000097,sub_SYN00056,plus_1_day_morning,2025-10-28 08:38:00,30.92,Tuesday,True,False
rtc_SYN000487,evt_SYN000097,sub_SYN00056,payday_window,2025-10-29 10:00:00,56.28,Wednesday,True,False
rtc_SYN000488,evt_SYN000097,sub_SYN00056,plus_3_days,2025-10-30 13:07:00,83.4,Thursday,True,True
rtc_SYN000489,evt_SYN000097,sub_SYN00056,month_end_window,2025-10-31 18:00:00,112.28,Friday,True,True
rtc_SYN000490,evt_SYN000098,sub_SYN00057,immediate,2026-03-31 00:40:00,0.48,Tuesday,True,True
rtc_SYN000491,evt_SYN000098,sub_SYN00057,plus_1_day_morning,2026-04-01 11:55:00,35.73,Wednesday,True,False
rtc_SYN000492,evt_SYN000098,sub_SYN00057,payday_window,2026-04-01 10:00:00,33.82,Wednesday,True,False
rtc_SYN000493,evt_SYN000098,sub_SYN00057,plus_3_days,2026-04-03 14:58:00,86.78,Friday,True,False
rtc_SYN000494,evt_SYN000098,sub_SYN00057,month_end_window,2026-04-30 18:00:00,737.82,Thursday,True,True
rtc_SYN000495,evt_SYN000099,sub_SYN00057,immediate,2026-05-04 19:01:00,0.42,Monday,True,False
rtc_SYN000496,evt_SYN000099,sub_SYN00057,plus_1_day_morning,2026-05-05 09:55:00,15.32,Tuesday,False,False
rtc_SYN000497,evt_SYN000099,sub_SYN00057,payday_window,2026-05-29 10:00:00,591.4,Friday,True,False
rtc_SYN000498,evt_SYN000099,sub_SYN00057,plus_3_days,2026-05-07 10:39:00,64.05,Thursday,False,False
rtc_SYN000499,evt_SYN000099,sub_SYN00057,month_end_window,2026-05-31 18:00:00,647.4,Sunday,True,True
rtc_SYN000500,evt_SYN000100,sub_SYN00058,immediate,2025-11-23 12:22:00,0.5,Sunday,False,False
rtc_SYN000501,evt_SYN000100,sub_SYN00058,plus_1_day_morning,2025-11-24 09:28:00,21.6,Monday,False,False
rtc_SYN000502,evt_SYN000100,sub_SYN00058,payday_window,2025-11-28 10:00:00,118.13,Friday,True,False
rtc_SYN000503,evt_SYN000100,sub_SYN00058,plus_3_days,2025-11-26 12:52:00,73.0,Wednesday,False,False
rtc_SYN000504,evt_SYN000100,sub_SYN00058,month_end_window,2025-11-30 18:00:00,174.13,Sunday,True,True
rtc_SYN000505,evt_SYN000101,sub_SYN00059,immediate,2025-09-24 06:02:00,1.93,Wednesday,False,False
rtc_SYN000506,evt_SYN000101,sub_SYN00059,plus_1_day_morning,2025-09-25 10:31:00,30.42,Thursday,False,False
rtc_SYN000507,evt_SYN000101,sub_SYN00059,payday_window,2025-09-28 10:00:00,101.9,Sunday,True,False
rtc_SYN000508,evt_SYN000101,sub_SYN00059,plus_3_days,2025-09-27 09:14:00,77.13,Saturday,True,False
rtc_SYN000509,evt_SYN000101,sub_SYN00059,month_end_window,2025-09-30 18:00:00,157.9,Tuesday,True,True
rtc_SYN000510,evt_SYN000102,sub_SYN00060,immediate,2025-03-30 09:27:00,0.15,Sunday,True,True
rtc_SYN000511,evt_SYN000102,sub_SYN00060,plus_1_day_morning,2025-03-31 11:13:00,25.92,Monday,True,True
rtc_SYN000512,evt_SYN000102,sub_SYN00060,payday_window,2025-03-31 10:00:00,24.7,Monday,True,True
rtc_SYN000513,evt_SYN000102,sub_SYN00060,plus_3_days,2025-04-02 12:50:00,75.53,Wednesday,True,False
rtc_SYN000514,evt_SYN000102,sub_SYN00060,month_end_window,2025-03-31 18:00:00,32.7,Monday,True,True
rtc_SYN000515,evt_SYN000103,sub_SYN00060,immediate,2025-04-27 02:10:00,1.45,Sunday,True,False
rtc_SYN000516,evt_SYN000103,sub_SYN00060,plus_1_day_morning,2025-04-28 10:02:00,33.32,Monday,True,False
rtc_SYN000517,evt_SYN000103,sub_SYN00060,payday_window,2025-04-28 10:00:00,33.28,Monday,True,False
rtc_SYN000518,evt_SYN000103,sub_SYN00060,plus_3_days,2025-04-30 15:33:00,86.83,Wednesday,True,True
rtc_SYN000519,evt_SYN000103,sub_SYN00060,month_end_window,2025-04-30 18:00:00,89.28,Wednesday,True,True
rtc_SYN000520,evt_SYN000104,sub_SYN00061,immediate,2025-02-13 01:11:00,0.68,Thursday,False,False
rtc_SYN000521,evt_SYN000104,sub_SYN00061,plus_1_day_morning,2025-02-14 10:55:00,34.42,Friday,False,False
rtc_SYN000522,evt_SYN000104,sub_SYN00061,payday_window,2025-02-26 10:00:00,321.5,Wednesday,True,False
rtc_SYN000523,evt_SYN000104,sub_SYN00061,plus_3_days,2025-02-16 11:19:00,82.82,Sunday,False,False
rtc_SYN000524,evt_SYN000104,sub_SYN00061,month_end_window,2025-02-28 18:00:00,377.5,Friday,True,True
rtc_SYN000525,evt_SYN000105,sub_SYN00062,immediate,2026-04-18 07:09:00,0.7,Saturday,False,False
rtc_SYN000526,evt_SYN000105,sub_SYN00062,plus_1_day_morning,2026-04-19 11:04:00,28.62,Sunday,False,False
rtc_SYN000527,evt_SYN000105,sub_SYN00062,payday_window,2026-04-28 10:00:00,243.55,Tuesday,True,False
rtc_SYN000528,evt_SYN000105,sub_SYN00062,plus_3_days,2026-04-21 18:46:00,84.32,Tuesday,False,False
rtc_SYN000529,evt_SYN000105,sub_SYN00062,month_end_window,2026-04-30 18:00:00,299.55,Thursday,True,True
rtc_SYN000530,evt_SYN000106,sub_SYN00062,immediate,2026-05-19 21:34:00,1.0,Tuesday,False,False
rtc_SYN000531,evt_SYN000106,sub_SYN00062,plus_1_day_morning,2026-05-20 10:53:00,14.32,Wednesday,False,False
rtc_SYN000532,evt_SYN000106,sub_SYN00062,payday_window,2026-05-29 10:00:00,229.43,Friday,True,False
rtc_SYN000533,evt_SYN000106,sub_SYN00062,plus_3_days,2026-05-22 17:16:00,68.7,Friday,False,False
rtc_SYN000534,evt_SYN000106,sub_SYN00062,month_end_window,2026-05-31 18:00:00,285.43,Sunday,True,True
rtc_SYN000535,evt_SYN000107,sub_SYN00063,immediate,2025-07-28 00:08:00,0.17,Monday,True,False
rtc_SYN000536,evt_SYN000107,sub_SYN00063,plus_1_day_morning,2025-07-28 10:08:00,10.17,Monday,True,False
rtc_SYN000537,evt_SYN000107,sub_SYN00063,payday_window,2025-07-29 10:00:00,34.03,Tuesday,True,False
rtc_SYN000538,evt_SYN000107,sub_SYN00063,plus_3_days,2025-07-30 09:58:00,58.0,Wednesday,True,True
rtc_SYN000539,evt_SYN000107,sub_SYN00063,month_end_window,2025-07-31 18:00:00,90.03,Thursday,True,True
rtc_SYN000540,evt_SYN000108,sub_SYN00063,immediate,2025-09-04 05:13:00,0.98,Thursday,True,False
rtc_SYN000541,evt_SYN000108,sub_SYN00063,plus_1_day_morning,2025-09-05 10:13:00,29.98,Friday,False,False
rtc_SYN000542,evt_SYN000108,sub_SYN00063,payday_window,2025-09-28 10:00:00,581.77,Sunday,True,False
rtc_SYN000543,evt_SYN000108,sub_SYN00063,plus_3_days,2025-09-07 10:03:00,77.82,Sunday,False,False
rtc_SYN000544,evt_SYN000108,sub_SYN00063,month_end_window,2025-09-30 18:00:00,637.77,Tuesday,True,True
rtc_SYN000545,evt_SYN000109,sub_SYN00063,immediate,2025-10-02 00:05:00,0.75,Thursday,True,False
rtc_SYN000546,evt_SYN000109,sub_SYN00063,plus_1_day_morning,2025-10-02 08:25:00,9.08,Thursday,True,False
rtc_SYN000547,evt_SYN000109,sub_SYN00063,payday_window,2025-10-02 10:00:00,10.67,Thursday,True,False
rtc_SYN000548,evt_SYN000109,sub_SYN00063,plus_3_days,2025-10-04 12:31:00,61.18,Saturday,True,False
rtc_SYN000549,evt_SYN000109,sub_SYN00063,month_end_window,2025-10-31 18:00:00,714.67,Friday,True,True
rtc_SYN000550,evt_SYN000110,sub_SYN00064,immediate,2026-04-10 23:07:00,1.2,Friday,False,False
rtc_SYN000551,evt_SYN000110,sub_SYN00064,plus_1_day_morning,2026-04-11 09:27:00,11.53,Saturday,False,False
rtc_SYN000552,evt_SYN000110,sub_SYN00064,payday_window,2026-04-28 10:00:00,420.08,Tuesday,True,False
rtc_SYN000553,evt_SYN000110,sub_SYN00064,plus_3_days,2026-04-13 09:18:00,59.38,Monday,False,False
rtc_SYN000554,evt_SYN000110,sub_SYN00064,month_end_window,2026-04-30 18:00:00,476.08,Thursday,True,True
rtc_SYN000555,evt_SYN000111,sub_SYN00065,immediate,2025-06-08 12:37:00,1.95,Sunday,False,False
rtc_SYN000556,evt_SYN000111,sub_SYN00065,plus_1_day_morning,2025-06-09 11:29:00,24.82,Monday,False,False
rtc_SYN000557,evt_SYN000111,sub_SYN00065,payday_window,2025-06-28 10:00:00,479.33,Saturday,True,False
rtc_SYN000558,evt_SYN000111,sub_SYN00065,plus_3_days,2025-06-11 19:30:00,80.83,Wednesday,False,False
rtc_SYN000559,evt_SYN000111,sub_SYN00065,month_end_window,2025-06-30 18:00:00,535.33,Monday,True,True
rtc_SYN000560,evt_SYN000112,sub_SYN00065,immediate,2025-07-06 15:02:00,0.32,Sunday,False,False
rtc_SYN000561,evt_SYN000112,sub_SYN00065,plus_1_day_morning,2025-07-07 11:24:00,20.68,Monday,False,False
rtc_SYN000562,evt_SYN000112,sub_SYN00065,payday_window,2025-07-29 10:00:00,547.28,Tuesday,True,False
rtc_SYN000563,evt_SYN000112,sub_SYN00065,plus_3_days,2025-07-09 15:38:00,72.92,Wednesday,False,False
rtc_SYN000564,evt_SYN000112,sub_SYN00065,month_end_window,2025-07-31 18:00:00,603.28,Thursday,True,True
rtc_SYN000565,evt_SYN000113,sub_SYN00066,immediate,2024-12-14 04:53:00,0.67,Saturday,False,False
rtc_SYN000566,evt_SYN000113,sub_SYN00066,plus_1_day_morning,2024-12-15 10:30:00,30.28,Sunday,False,False
rtc_SYN000567,evt_SYN000113,sub_SYN00066,payday_window,2024-12-29 10:00:00,365.78,Sunday,True,False
rtc_SYN000568,evt_SYN000113,sub_SYN00066,plus_3_days,2024-12-17 13:17:00,81.07,Tuesday,False,False
rtc_SYN000569,evt_SYN000113,sub_SYN00066,month_end_window,2024-12-31 18:00:00,421.78,Tuesday,True,True
rtc_SYN000570,evt_SYN000114,sub_SYN00066,immediate,2025-01-11 11:45:00,1.5,Saturday,False,False
rtc_SYN000571,evt_SYN000114,sub_SYN00066,plus_1_day_morning,2025-01-12 08:07:00,21.87,Sunday,False,False
rtc_SYN000572,evt_SYN000114,sub_SYN00066,payday_window,2025-01-29 10:00:00,431.75,Wednesday,True,False
rtc_SYN000573,evt_SYN000114,sub_SYN00066,plus_3_days,2025-01-14 18:19:00,80.07,Tuesday,False,False
rtc_SYN000574,evt_SYN000114,sub_SYN00066,month_end_window,2025-01-31 18:00:00,487.75,Friday,True,True
rtc_SYN000575,evt_SYN000115,sub_SYN00067,immediate,2026-03-19 20:06:00,1.3,Thursday,False,False
rtc_SYN000576,evt_SYN000115,sub_SYN00067,plus_1_day_morning,2026-03-20 10:50:00,16.03,Friday,False,False
rtc_SYN000577,evt_SYN000115,sub_SYN00067,payday_window,2026-03-29 10:00:00,231.2,Sunday,True,False
rtc_SYN000578,evt_SYN000115,sub_SYN00067,plus_3_days,2026-03-22 15:42:00,68.9,Sunday,False,False
rtc_SYN000579,evt_SYN000115,sub_SYN00067,month_end_window,2026-03-31 18:00:00,287.2,Tuesday,True,True
rtc_SYN000580,evt_SYN000116,sub_SYN00068,immediate,2026-05-26 12:52:00,1.68,Tuesday,False,False
rtc_SYN000581,evt_SYN000116,sub_SYN00068,plus_1_day_morning,2026-05-27 11:02:00,23.85,Wednesday,False,False
rtc_SYN000582,evt_SYN000116,sub_SYN00068,payday_window,2026-05-29 10:00:00,70.82,Friday,True,False
rtc_SYN000583,evt_SYN000116,sub_SYN00068,plus_3_days,2026-05-29 17:10:00,77.98,Friday,True,False
rtc_SYN000584,evt_SYN000116,sub_SYN00068,month_end_window,2026-05-31 18:00:00,126.82,Sunday,True,True
rtc_SYN000585,evt_SYN000117,sub_SYN00069,immediate,2026-06-01 04:02:00,1.78,Monday,True,False
rtc_SYN000586,evt_SYN000117,sub_SYN00069,plus_1_day_morning,2026-06-02 08:14:00,29.98,Tuesday,True,False
rtc_SYN000587,evt_SYN000117,sub_SYN00069,payday_window,2026-06-02 10:00:00,31.75,Tuesday,True,False
rtc_SYN000588,evt_SYN000117,sub_SYN00069,plus_3_days,2026-06-04 11:36:00,81.35,Thursday,True,False
rtc_SYN000589,evt_SYN000117,sub_SYN00069,month_end_window,2026-06-30 18:00:00,711.75,Tuesday,True,True
rtc_SYN000590,evt_SYN000118,sub_SYN00070,immediate,2025-08-24 04:02:00,0.08,Sunday,False,False
rtc_SYN000591,evt_SYN000118,sub_SYN00070,plus_1_day_morning,2025-08-25 08:30:00,28.55,Monday,False,False
rtc_SYN000592,evt_SYN000118,sub_SYN00070,payday_window,2025-08-29 10:00:00,126.05,Friday,True,False
rtc_SYN000593,evt_SYN000118,sub_SYN00070,plus_3_days,2025-08-27 19:31:00,87.57,Wednesday,False,False
rtc_SYN000594,evt_SYN000118,sub_SYN00070,month_end_window,2025-08-31 18:00:00,182.05,Sunday,True,True
rtc_SYN000595,evt_SYN000119,sub_SYN00070,immediate,2025-12-14 07:56:00,0.93,Sunday,False,False
rtc_SYN000596,evt_SYN000119,sub_SYN00070,plus_1_day_morning,2025-12-15 10:33:00,27.55,Monday,False,False
rtc_SYN000597,evt_SYN000119,sub_SYN00070,payday_window,2025-12-29 10:00:00,363.0,Monday,True,False
rtc_SYN000598,evt_SYN000119,sub_SYN00070,plus_3_days,2025-12-17 13:35:00,78.58,Wednesday,False,False
rtc_SYN000599,evt_SYN000119,sub_SYN00070,month_end_window,2025-12-31 18:00:00,419.0,Wednesday,True,True
rtc_SYN000600,evt_SYN000120,sub_SYN00071,immediate,2026-06-08 14:24:00,0.08,Monday,False,False
rtc_SYN000601,evt_SYN000120,sub_SYN00071,plus_1_day_morning,2026-06-09 08:40:00,18.35,Tuesday,False,False
rtc_SYN000602,evt_SYN000120,sub_SYN00071,payday_window,2026-06-28 10:00:00,475.68,Sunday,True,False
rtc_SYN000603,evt_SYN000120,sub_SYN00071,plus_3_days,2026-06-11 12:03:00,69.73,Thursday,False,False
rtc_SYN000604,evt_SYN000120,sub_SYN00071,month_end_window,2026-06-30 18:00:00,531.68,Tuesday,True,True
rtc_SYN000605,evt_SYN000121,sub_SYN00072,immediate,2025-02-08 14:59:00,0.32,Saturday,False,False
rtc_SYN000606,evt_SYN000121,sub_SYN00072,plus_1_day_morning,2025-02-09 11:19:00,20.65,Sunday,False,False
rtc_SYN000607,evt_SYN000121,sub_SYN00072,payday_window,2025-02-26 10:00:00,427.33,Wednesday,True,False
rtc_SYN000608,evt_SYN000121,sub_SYN00072,plus_3_days,2025-02-11 09:43:00,67.05,Tuesday,False,False
rtc_SYN000609,evt_SYN000121,sub_SYN00072,month_end_window,2025-02-28 18:00:00,483.33,Friday,True,True
rtc_SYN000610,evt_SYN000122,sub_SYN00072,immediate,2025-02-19 03:45:00,1.1,Wednesday,False,False
rtc_SYN000611,evt_SYN000122,sub_SYN00072,plus_1_day_morning,2025-02-20 09:53:00,31.23,Thursday,False,False
rtc_SYN000612,evt_SYN000122,sub_SYN00072,payday_window,2025-02-26 10:00:00,175.35,Wednesday,True,False
rtc_SYN000613,evt_SYN000122,sub_SYN00072,plus_3_days,2025-02-22 12:34:00,81.92,Saturday,False,False
rtc_SYN000614,evt_SYN000122,sub_SYN00072,month_end_window,2025-02-28 18:00:00,231.35,Friday,True,True
rtc_SYN000615,evt_SYN000123,sub_SYN00072,immediate,2025-03-03 18:41:00,1.5,Monday,True,False
rtc_SYN000616,evt_SYN000123,sub_SYN00072,plus_1_day_morning,2025-03-04 10:12:00,17.02,Tuesday,True,False
rtc_SYN000617,evt_SYN000123,sub_SYN00072,payday_window,2025-03-29 10:00:00,616.82,Saturday,True,False
rtc_SYN000618,evt_SYN000123,sub_SYN00072,plus_3_days,2025-03-06 16:44:00,71.55,Thursday,False,False
rtc_SYN000619,evt_SYN000123,sub_SYN00072,month_end_window,2025-03-31 18:00:00,672.82,Monday,True,True
rtc_SYN000620,evt_SYN000124,sub_SYN00073,immediate,2026-01-07 20:26:00,0.32,Wednesday,False,False
rtc_SYN000621,evt_SYN000124,sub_SYN00073,plus_1_day_morning,2026-01-08 08:40:00,12.55,Thursday,False,False
rtc_SYN000622,evt_SYN000124,sub_SYN00073,payday_window,2026-01-29 10:00:00,517.88,Thursday,True,False
rtc_SYN000623,evt_SYN000124,sub_SYN00073,plus_3_days,2026-01-10 10:52:00,62.75,Saturday,False,False
rtc_SYN000624,evt_SYN000124,sub_SYN00073,month_end_window,2026-01-31 18:00:00,573.88,Saturday,True,True
rtc_SYN000625,evt_SYN000125,sub_SYN00074,immediate,2026-05-26 11:53:00,0.28,Tuesday,False,False
rtc_SYN000626,evt_SYN000125,sub_SYN00074,plus_1_day_morning,2026-05-27 11:40:00,24.07,Wednesday,False,False
rtc_SYN000627,evt_SYN000125,sub_SYN00074,payday_window,2026-05-29 10:00:00,70.4,Friday,True,False
rtc_SYN000628,evt_SYN000125,sub_SYN00074,plus_3_days,2026-05-29 13:16:00,73.67,Friday,True,False
rtc_SYN000629,evt_SYN000125,sub_SYN00074,month_end_window,2026-05-31 18:00:00,126.4,Sunday,True,True
rtc_SYN000630,evt_SYN000126,sub_SYN00075,immediate,2025-08-04 22:38:00,0.73,Monday,True,False
rtc_SYN000631,evt_SYN000126,sub_SYN00075,plus_1_day_morning,2025-08-05 10:45:00,12.85,Tuesday,False,False
rtc_SYN000632,evt_SYN000126,sub_SYN00075,payday_window,2025-08-29 10:00:00,588.1,Friday,True,False
rtc_SYN000633,evt_SYN000126,sub_SYN00075,plus_3_days,2025-08-07 11:32:00,61.63,Thursday,False,False
rtc_SYN000634,evt_SYN000126,sub_SYN00075,month_end_window,2025-08-31 18:00:00,644.1,Sunday,True,True
rtc_SYN000635,evt_SYN000127,sub_SYN00076,immediate,2026-01-06 21:52:00,1.98,Tuesday,False,False
rtc_SYN000636,evt_SYN000127,sub_SYN00076,plus_1_day_morning,2026-01-07 09:41:00,13.8,Wednesday,False,False
rtc_SYN000637,evt_SYN000127,sub_SYN00076,payday_window,2026-01-29 10:00:00,542.12,Thursday,True,False
rtc_SYN000638,evt_SYN000127,sub_SYN00076,plus_3_days,2026-01-09 10:50:00,62.95,Friday,False,False
rtc_SYN000639,evt_SYN000127,sub_SYN00076,month_end_window,2026-01-31 18:00:00,598.12,Saturday,True,True
rtc_SYN000640,evt_SYN000128,sub_SYN00077,immediate,2026-05-10 20:16:00,0.4,Sunday,False,False
rtc_SYN000641,evt_SYN000128,sub_SYN00077,plus_1_day_morning,2026-05-11 09:27:00,13.58,Monday,False,False
rtc_SYN000642,evt_SYN000128,sub_SYN00077,payday_window,2026-05-29 10:00:00,446.13,Friday,True,False
rtc_SYN000643,evt_SYN000128,sub_SYN00077,plus_3_days,2026-05-13 13:10:00,65.3,Wednesday,False,False
rtc_SYN000644,evt_SYN000128,sub_SYN00077,month_end_window,2026-05-31 18:00:00,502.13,Sunday,True,True
rtc_SYN000645,evt_SYN000129,sub_SYN00078,immediate,2025-10-10 13:24:00,1.3,Friday,False,False
rtc_SYN000646,evt_SYN000129,sub_SYN00078,plus_1_day_morning,2025-10-11 08:59:00,20.88,Saturday,False,False
rtc_SYN000647,evt_SYN000129,sub_SYN00078,payday_window,2025-10-29 10:00:00,453.9,Wednesday,True,False
rtc_SYN000648,evt_SYN000129,sub_SYN00078,plus_3_days,2025-10-13 09:20:00,69.23,Monday,False,False
rtc_SYN000649,evt_SYN000129,sub_SYN00078,month_end_window,2025-10-31 18:00:00,509.9,Friday,True,True
rtc_SYN000650,evt_SYN000130,sub_SYN00078,immediate,2025-11-13 13:35:00,1.85,Thursday,False,False
rtc_SYN000651,evt_SYN000130,sub_SYN00078,plus_1_day_morning,2025-11-14 08:04:00,20.33,Friday,False,False
rtc_SYN000652,evt_SYN000130,sub_SYN00078,payday_window,2025-11-28 10:00:00,358.27,Friday,True,False
rtc_SYN000653,evt_SYN000130,sub_SYN00078,plus_3_days,2025-11-16 17:04:00,77.33,Sunday,False,False
rtc_SYN000654,evt_SYN000130,sub_SYN00078,month_end_window,2025-11-30 18:00:00,414.27,Sunday,True,True
rtc_SYN000655,evt_SYN000131,sub_SYN00079,immediate,2026-01-27 21:22:00,1.8,Tuesday,False,False
rtc_SYN000656,evt_SYN000131,sub_SYN00079,plus_1_day_morning,2026-01-28 09:52:00,14.3,Wednesday,True,False
rtc_SYN000657,evt_SYN000131,sub_SYN00079,payday_window,2026-01-29 10:00:00,38.43,Thursday,True,False
rtc_SYN000658,evt_SYN000131,sub_SYN00079,plus_3_days,2026-01-30 11:08:00,63.57,Friday,True,True
rtc_SYN000659,evt_SYN000131,sub_SYN00079,month_end_window,2026-01-31 18:00:00,94.43,Saturday,True,True
rtc_SYN000660,evt_SYN000132,sub_SYN00079,immediate,2026-03-09 07:54:00,1.92,Monday,False,False
rtc_SYN000661,evt_SYN000132,sub_SYN00079,plus_1_day_morning,2026-03-10 11:54:00,29.92,Tuesday,False,False
rtc_SYN000662,evt_SYN000132,sub_SYN00079,payday_window,2026-03-29 10:00:00,484.02,Sunday,True,False
rtc_SYN000663,evt_SYN000132,sub_SYN00079,plus_3_days,2026-03-12 12:24:00,78.42,Thursday,False,False
rtc_SYN000664,evt_SYN000132,sub_SYN00079,month_end_window,2026-03-31 18:00:00,540.02,Tuesday,True,True
rtc_SYN000665,evt_SYN000133,sub_SYN00079,immediate,2026-04-01 21:54:00,1.18,Wednesday,True,False
rtc_SYN000666,evt_SYN000133,sub_SYN00079,plus_1_day_morning,2026-04-02 09:14:00,12.52,Thursday,True,False
rtc_SYN000667,evt_SYN000133,sub_SYN00079,payday_window,2026-04-02 10:00:00,13.28,Thursday,True,False
rtc_SYN000668,evt_SYN000133,sub_SYN00079,plus_3_days,2026-04-04 13:36:00,64.88,Saturday,True,False
rtc_SYN000669,evt_SYN000133,sub_SYN00079,month_end_window,2026-04-30 18:00:00,693.28,Thursday,True,True
rtc_SYN000670,evt_SYN000134,sub_SYN00080,immediate,2025-11-25 05:58:00,0.15,Tuesday,False,False
rtc_SYN000671,evt_SYN000134,sub_SYN00080,plus_1_day_morning,2025-11-26 09:17:00,27.47,Wednesday,False,False
rtc_SYN000672,evt_SYN000134,sub_SYN00080,payday_window,2025-11-28 10:00:00,76.18,Friday,True,False
rtc_SYN000673,evt_SYN000134,sub_SYN00080,plus_3_days,2025-11-28 09:07:00,75.3,Friday,True,False
rtc_SYN000674,evt_SYN000134,sub_SYN00080,month_end_window,2025-11-30 18:00:00,132.18,Sunday,True,True
rtc_SYN000675,evt_SYN000135,sub_SYN00081,immediate,2025-08-02 18:52:00,1.03,Saturday,True,False
rtc_SYN000676,evt_SYN000135,sub_SYN00081,plus_1_day_morning,2025-08-03 08:20:00,14.5,Sunday,True,False
rtc_SYN000677,evt_SYN000135,sub_SYN00081,payday_window,2025-08-03 10:00:00,16.17,Sunday,True,False
rtc_SYN000678,evt_SYN000135,sub_SYN00081,plus_3_days,2025-08-05 15:52:00,70.03,Tuesday,False,False
rtc_SYN000679,evt_SYN000135,sub_SYN00081,month_end_window,2025-08-31 18:00:00,696.17,Sunday,True,True
rtc_SYN000680,evt_SYN000136,sub_SYN00082,immediate,2025-02-11 16:21:00,0.27,Tuesday,False,False
rtc_SYN000681,evt_SYN000136,sub_SYN00082,plus_1_day_morning,2025-02-12 09:06:00,17.02,Wednesday,False,False
rtc_SYN000682,evt_SYN000136,sub_SYN00082,payday_window,2025-02-26 10:00:00,353.92,Wednesday,True,False
rtc_SYN000683,evt_SYN000136,sub_SYN00082,plus_3_days,2025-02-14 13:28:00,69.38,Friday,False,False
rtc_SYN000684,evt_SYN000136,sub_SYN00082,month_end_window,2025-02-28 18:00:00,409.92,Friday,True,True
rtc_SYN000685,evt_SYN000137,sub_SYN00082,immediate,2025-03-01 02:19:00,1.6,Saturday,True,False
rtc_SYN000686,evt_SYN000137,sub_SYN00082,plus_1_day_morning,2025-03-02 09:56:00,33.22,Sunday,True,False
rtc_SYN000687,evt_SYN000137,sub_SYN00082,payday_window,2025-03-02 10:00:00,33.28,Sunday,True,False
rtc_SYN000688,evt_SYN000137,sub_SYN00082,plus_3_days,2025-03-04 10:03:00,81.33,Tuesday,True,False
